Temp,Turbidity,Dissolved_O2,pH,Ammonia
24.875,75,7.733,6.91292,940.59705
24.875,75,8.105,6.90839,988.4021
24.875,75,6.592,6.922,1092.91724
24.875,75,5.772,6.90839,908.11548
24.875,75,7.919,6.92654,947.25494
24.9375,75,9.542,6.922,841.2066
24.9375,75,7.387,6.90385,841.2066
24.875,75,7.801,6.95832,807.16473
24.875,75,7.023,6.922,1002.58392
24.875,75,7.159,6.922,967.57013
24.9375,74,8.857,6.922,835.41675
24.9375,75,9.559,6.93108,835.41675
24.875,75,7.97,6.95378,695.47742
24.875,74,8.317,6.922,876.95178
24.9375,74,9.119,6.922,769.47821
24.875,74,8.224,6.91292,633.85114
24.875,74,8.156,6.93108,672.69324
24.875,75,7.412,6.93108,686.25702
24.875,75,7.539,6.95378,677.1795
24.875,74,15.188,6.92654,638.03497
24.875,74,7.86,6.922,638.03497
24.9375,74,7.649,6.93562,812.72266
24.875,74,8.393,6.93562,841.2066
24.9375,75,7.294,6.94016,988.4021
24.875,75,8.553,6.93562,967.57013
24.875,75,7.378,6.93562,1002.58392
24.875,75,6.423,6.93108,835.41675
24.875,75,8.224,6.93562,567.43127
24.875,75,8.426,6.92654,505.80621
24.875,74,7.759,6.93562,449.07004
24.875,74,7.59,6.94016,545.96075
24.875,74,7.767,6.93108,686.25702
24.9375,74,8.367,6.94016,655.09406
24.9375,74,7.911,6.93108,690.84827
24.875,74,11.258,6.93562,724.02747
24.875,74,1.682,6.94016,852.92767
24.875,74,0.439,6.94924,1031.67908
24.875,73,10.421,6.93108,1054.15576
24.875,73,10.675,6.93562,852.92767
24.875,73,9.407,6.92654,1184.29626
24.875,74,7.733,6.93108,1275.31836
24.875,74,5.443,6.93562,1284.86707
24.875,74,8.139,6.93108,1627.90527
24.875,74,11.123,6.94016,1706.3324
24.875,74,6.525,6.95378,2381.69897
24.875,73,7.378,6.92654,1679.69678
24.875,73,7.776,6.922,1590.3042
24.875,73,5.967,6.93108,1565.81189
24.875,74,6.947,6.92654,1565.81189
24.875,73,8.283,6.92654,1954.25366
24.875,73,9.956,6.94016,1733.46802
24.875,73,7.86,6.93562,1666.56958
24.875,73,6.423,6.93562,1615.25378
24.875,73,7.226,6.93108,1237.94507
24.875,73,6.947,6.93108,1640.67041
24.875,73,6.178,6.93108,1541.76294
24.875,73,8.714,6.92654,1333.91724
24.875,73,11.571,6.92654,1706.3324
24.875,73,7.877,6.9447,1541.76294
24.875,73,8.646,6.93108,1275.31836
24.875,72,7.26,6.94924,1494.97803
24.875,73,11.047,6.93562,1438.84692
24.875,73,8.655,6.93108,1333.91724
24.875,74,7.404,6.94016,1167.02563
24.875,74,7.311,6.94016,1054.15576
24.875,74,1.969,6.9447,988.4021
24.875,74,7.26,6.93108,1054.15576
24.875,75,6.601,6.93562,1009.76642
24.875,75,8.562,6.93108,1158.50549
24.875,75,9.407,6.93108,1265.84973
24.875,75,8.579,6.93108,1054.15576
24.875,75,7.209,6.93108,1333.91724
24.875,75,5.916,6.93108,1100.86902
24.875,75,2.493,6.93108,1184.29626
24.875,75,4.91,6.9674,1108.89221
24.875,75,7.53,6.93108,1024.31189
24.875,75,13.329,6.94016,988.4021
24.875,75,7.099,6.94016,1054.15576
24.875,75,7.268,6.94924,1133.37744
24.875,75,8.021,6.93108,1061.77441
24.875,75,6.668,6.94016,1061.77441
24.875,74,8.08,6.93108,1133.37744
24.875,75,8.156,6.93108,940.59705
24.875,75,8.579,6.93562,960.74078
24.875,75,7.437,6.93108,1108.89221
24.875,75,6.795,6.92654,1100.86902
24.875,75,8.984,6.94016,1364.4093
24.875,75,10.396,6.91292,1406.36938
24.875,75,7.066,6.922,1627.90527
24.875,75,8.502,6.90839,1472.2196
24.875,76,8.714,6.92654,1733.46802
24.875,75,10.261,6.922,1892.25464
24.875,75,8.452,6.90839,1541.76294
24.875,75,8.435,6.92654,1092.91724
24.875,75,7.108,6.922,1201.86743
24.875,75,8.435,6.91292,1210.76685
24.875,76,7.302,6.922,1247.16589
24.875,75,9.246,6.92654,1494.97803
24.875,75,7.345,6.922,1427.92163
24.875,76,8.722,6.90839,1494.97803
24.875,75,5.95,6.922,1314.03345
24.875,76,7.894,6.93108,1323.93115
24.875,76,9.737,6.92654,1615.25378
24.875,76,7.59,6.94016,1395.73657
24.875,76,6.406,6.922,1679.69678
24.875,76,6.508,6.92654,1395.73657
24.875,76,7.192,6.92654,1385.20264
24.875,75,7.125,6.9674,1529.90747
24.875,75,8.426,6.90839,1706.3324
24.875,75,7.074,6.922,1529.90747
24.875,75,7.488,6.922,1406.36938
24.875,75,9.686,6.92654,1385.20264
24.875,75,9.179,6.92654,1304.22742
24.875,75,10.742,6.922,1877.12
24.875,75,8.612,6.90385,1590.3042
24.875,75,8.181,6.92654,1706.3324
24.875,75,0.794,6.91292,1733.46802
24.8125,74,8.393,6.90385,1627.90527
24.875,75,7.471,6.92654,1922.95581
24.875,75,2.535,6.90839,1590.3042
24.875,74,7.395,6.95832,1577.99902
24.875,74,7.429,6.90839,1201.86743
24.8125,74,7.032,6.91292,1314.03345
24.875,74,7.429,6.92654,1354.1554
24.8125,75,7.733,6.90839,1483.54456
24.875,75,6.432,6.922,1343.98938
24.875,75,7.919,6.922,1343.98938
24.8125,75,11.055,6.91292,1343.98938
24.875,75,7.066,6.90839,1275.31836
24.875,75,5.147,6.91292,1472.2196
24.875,75,7.319,6.91292,1529.90747
24.875,75,6.457,6.90839,1565.81189
24.8125,76,0,6.90839,597.61639
24.875,75,7.691,6.90385,1201.86743
24.8125,75,7.759,6.90385,1158.50549
24.8125,75,11.326,6.91292,927.44135
24.8125,75,6.465,6.92654,1247.16589
24.875,75,8.08,6.92654,1265.84973
24.8125,75,7.412,6.93108,1323.93115
24.8125,75,6.761,6.922,1406.36938
24.8125,75,7.86,6.922,1364.4093
24.875,75,8.114,6.91292,1167.02563
24.8125,75,8.748,6.922,1265.84973
24.875,75,7.226,6.922,1333.91724
24.875,75,6.525,6.90839,1518.15613
24.875,75,9.204,6.922,1210.76685
24.875,75,8.739,6.91292,1323.93115
24.875,75,8.004,6.90839,1565.81189
24.8125,76,12.796,6.90385,1747.22522
24.8125,75,9.111,6.90385,1364.4093
24.875,75,8.697,6.89477,1201.86743
24.8125,75,5.941,6.90839,1483.54456
24.875,75,9.077,6.90839,1518.15613
24.875,75,7.623,6.90839,1803.58972
24.8125,75,7.252,6.922,1954.25366
24.8125,75,9.677,6.89931,1761.11841
24.8125,75,11.613,6.90385,3253.64014
24.8125,76,6.491,6.90385,2900.48145
24.875,76,7.226,6.91292,2209.4458
24.875,76,9.255,6.94924,3796.76123
24.875,76,7.446,6.89477,3693.41699
24.875,76,6.525,6.90839,4368.87793
24.8125,76,7.429,6.89023,4206.70996
24.875,76,6.144,6.922,3940.02515
24.875,76,5.722,6.89023,3867.60083
24.875,76,6.423,6.89023,4452.77588
24.8125,76,6.592,6.89931,4051.75269
24.875,76,7.826,6.90839,2925.95142
24.875,77,7.691,6.90385,4495.46094
24.875,77,7.395,6.90385,4206.70996
24.8125,77,7.395,6.89931,4902.63281
24.875,76,7.784,6.89023,4808.42969
24.875,76,10.725,6.90385,1150.05579
24.8125,76,8.367,6.88569,3528.59619
24.875,76,10.818,6.89023,3465.15527
24.875,76,7.446,6.90385,2505.49463
24.875,76,7.159,6.89023,3196.07056
24.875,76,8.021,6.89023,2925.95142
24.875,76,4.462,6.90385,4286.86279
24.875,76,8.418,6.90385,3312.44873
24.875,78,9.906,6.89023,1494.97803
24.875,76,8.452,6.89477,4495.46094
24.875,76,6.939,6.89023,4538.62451
24.875,76,8.748,6.89023,4327.63574
24.875,77,7.099,6.88115,4368.87793
24.875,76,9.948,6.88569,6623.44824
24.875,77,11.723,6.89023,5250.39746
24.875,76,8.088,6.89931,5628.37402
24.875,77,9.086,6.94924,3867.60083
24.8125,78,7.623,6.95378,5198.92871
24.8125,77,6.744,6.88115,5148.06787
24.875,77,6.922,6.90385,5859.12354
24.875,77,7.404,6.88115,4538.62451
24.875,77,6.854,6.89477,4495.46094
24.8125,77,7.04,6.89477,4808.42969
24.8125,77,7.336,6.90839,4538.62451
24.875,77,6.575,6.89477,6833.04736
24.8125,77,7.598,6.90385,4246.56543
24.8125,77,7.742,6.89023,3976.84033
24.875,77,8.697,6.88569,3867.60083
24.875,77,7.767,6.89931,3867.60083
24.875,77,7.598,6.88569,2875.26587
24.875,78,6.913,6.89477,3433.94336
24.8125,78,6.288,6.89023,2900.48145
24.875,79,7.945,6.89477,2505.49463
24.875,79,6.077,6.90385,2173.20898
24.875,79,3.769,6.89477,2191.23853
24.875,79,7.911,6.90385,1892.25464
24.875,78,7.497,6.89023,2018.69958
24.875,78,6.787,6.89477,1565.81189
24.875,78,7.015,6.89477,1577.99902
24.875,78,6.457,6.89477,1483.54456
24.8125,78,7.869,6.88569,1483.54456
24.875,78,7.488,6.89023,1364.4093
24.875,78,8.359,6.90385,1877.12
24.875,79,7.429,6.89477,2051.86914
24.875,79,6.432,6.89931,1761.11841
24.875,79,7.319,6.88569,1986.16162
24.875,80,8.579,6.89477,858.85889
24.875,78,7.818,6.89477,2381.69897
24.875,79,7.683,6.89477,2265.15112
24.875,79,7.192,6.89023,2303.2312
24.875,79,6.195,6.88569,2875.26587
24.875,79,6.263,6.89023,2484.33472
24.875,79,7.581,6.88115,2265.15112
24.875,80,7.319,6.88115,759.09497
24.875,81,8.131,6.89931,700.14325
24.875,79,7.167,6.89477,2422.13086
24.875,79,5.629,6.89477,2284.09619
24.875,79,6.001,6.89023,2381.69897
24.875,79,8.105,6.89023,2753.08545
24.875,79,7.192,6.89023,3030.58472
24.875,81,0,6.88115,895.49628
24.875,79,7.057,6.89023,2875.26587
24.875,79,8.764,6.88569,2342.07227
24.875,79,7.032,6.89931,2484.33472
24.875,79,6.871,6.88569,2342.07227
24.875,79,0.253,6.89023,2900.48145
24.875,79,6.449,6.88569,3560.8457
24.875,79,12.779,6.88115,2977.71167
24.875,79,7.395,6.88115,3496.70825
24.875,79,6.897,6.88569,2637.07422
24.875,79,7.429,6.88115,2505.49463
24.875,79,6.001,6.87207,3312.44873
24.875,79,10.404,6.87207,2505.49463
24.875,79,6.077,6.86753,2777.00977
24.875,79,6.034,6.87207,2209.4458
24.8125,81,11.351,6.87207,1210.76685
24.8125,79,7.64,6.87207,2284.09619
24.8125,79,7.082,6.87207,2505.49463
24.875,79,0,6.87207,2102.85596
24.8125,80,6.973,6.86753,3282.8811
24.875,80,5.324,6.92654,3693.41699
24.875,79,7.683,6.86753,3867.60083
24.875,79,6.432,6.87661,3659.73291
24.875,79,6.55,6.88569,4051.75269
24.875,81,5.84,6.93108,3282.8811
24.875,80,5.147,6.86299,3224.70068
24.875,80,5.992,6.87207,3693.41699
24.875,81,0,6.86753,1024.31189
24.8125,80,6.728,6.87661,3465.15527
24.8125,80,6.043,6.88115,3372.53833
24.875,80,5.764,6.87207,3867.60083
24.875,80,5.443,6.87661,3940.02515
24.875,80,4.412,6.86753,3433.94336
24.8125,80,5.046,6.87661,3253.64014
24.875,80,9.077,6.86753,3224.70068
24.875,80,6.432,6.92654,2951.7002
24.875,80,7.167,6.87661,3496.70825
24.8125,80,8.317,6.88569,3196.07056
24.8125,80,5.62,6.88115,2209.4458
24.875,80,6.711,6.86753,2637.07422
24.8125,80,10.066,6.87661,2051.86914
24.875,80,6.432,6.87661,2342.07227
24.875,80,6.711,6.93108,2303.2312
24.8125,80,8.739,6.89023,1986.16162
24.8125,79,7.243,6.90839,2322.55078
24.8125,80,6.55,6.92654,3224.70068
24.875,80,6.542,6.93108,2209.4458
24.875,80,6.398,6.89023,2900.48145
24.875,80,7.869,6.88115,3196.07056
24.8125,80,7.615,6.87661,3030.58472
24.875,80,7.345,6.87661,3976.84033
24.8125,80,8.418,6.87661,3139.73096
24.875,80,5.679,6.87661,3496.70825
24.8125,80,3.507,6.88115,4582.30371
24.875,80,6.601,6.87661,3867.60083
24.875,80,0,6.87661,3593.45117
24.8125,81,6.449,6.92654,3867.60083
24.8125,80,7.15,6.86753,3761.94019
24.875,80,7.869,6.88569,4452.77588
24.8125,80,7.53,6.86753,4128.35596
24.875,82,8.198,6.86299,1395.73657
24.875,80,4.124,6.87207,5250.39746
24.875,81,8.088,6.86753,3253.64014
24.8125,81,8.748,6.88115,2900.48145
24.875,81,7.48,6.86753,2977.71167
24.875,80,6.144,6.86299,3253.64014
24.875,80,5.941,6.87661,2801.19336
24.8125,81,6.457,6.87207,3659.73291
24.8125,81,0,6.85845,3903.60376
24.875,81,6.373,6.87661,3831.98437
24.875,81,1.529,6.922,4051.75269
24.8125,81,5.434,6.86753,4368.87793
24.8125,81,6.449,6.86299,4327.63574
24.875,81,4.978,6.87207,5198.92871
24.8125,81,6.144,6.85845,5685.02734
24.875,81,3.626,6.86299,5517.12061
24.875,82,9.956,6.86753,5628.37402
24.8125,81,2.129,6.88115,4495.46094
24.8125,82,7.691,6.86753,3940.02515
24.8125,81,6.778,6.88115,3867.60083
24.8125,81,8.249,6.87661,5572.40137
24.8125,81,6.609,6.86753,3403.07959
24.8125,81,6.744,6.86299,3528.59619
24.875,81,6.153,6.90839,4626.4751
24.8125,81,5.519,6.86753,4808.42969
24.8125,81,7.099,6.88115,4538.62451
24.8125,81,5.874,6.86753,4808.42969
24.875,81,5.95,6.86753,5097.82568
24.8125,81,1.639,6.86753,4452.77588
24.8125,81,7.006,6.85845,5800.39258
24.8125,81,6.381,6.86299,3528.59619
24.8125,81,6.271,6.89477,4206.70996
24.8125,81,6.795,6.86753,4808.42969
24.8125,81,7.666,6.86299,4368.87793
24.8125,82,6.744,6.86753,4206.70996
24.8125,82,7.429,6.87661,5097.82568
24.8125,81,5.426,6.85845,3831.98437
24.8125,81,7.598,6.86299,4410.57764
24.8125,81,6.888,6.87207,5148.06787
24.8125,81,6.406,6.86753,6291.14697
24.8125,82,8.384,6.87207,5048.15771
24.8125,82,7.074,6.87661,4089.83008
24.8125,82,6.601,6.85845,5800.39258
24.8125,82,7.547,6.86753,5918.6001
24.875,82,6.702,6.87207,4128.35596
24.8125,82,6.17,6.86753,5859.12354
24.8125,81,6.753,6.90385,6163.90283
24.8125,82,6.432,6.87207,6762.29102
24.8125,83,6.136,6.85845,1577.99902
24.75,82,6.449,6.84029,5148.06787
24.8125,82,5.231,6.86753,4808.42969
24.8125,82,5.578,6.91292,6163.90283
24.8125,82,6.939,6.86753,5462.48145
24.8125,82,7.108,6.86299,5628.37402
24.8125,82,7.074,6.86299,4671.17822
24.8125,82,2.341,6.85845,4950.57666
24.8125,82,7.125,6.85845,5742.34766
24.8125,83,9.28,6.86753,5250.39746
24.875,82,1.589,6.86299,4999.07178
24.8125,82,13.041,6.87207,5250.39746
24.8125,82,7.192,6.86753,5097.82568
24.875,83,10.725,6.86753,5355.1709
24.875,82,6.263,6.86753,5800.39258
24.8125,82,6.99,6.86753,5517.12061
24.8125,82,6.246,6.90839,7125.13281
24.8125,82,7.488,6.87207,5517.12061
24.8125,82,6.837,6.86299,6291.14697
24.8125,82,1.098,6.92654,6421.58545
24.875,82,6.094,6.85845,7050.72803
24.8125,82,11.723,6.86753,5517.12061
24.8125,82,5.772,6.86299,5048.15771
24.8125,82,5.603,6.85845,5859.12354
24.8125,82,7.319,6.86753,6227.11865
24.875,82,5.688,6.85845,4999.07178
24.8125,82,8.088,6.84937,5517.12061
24.8125,82,7.539,6.85391,5250.39746
24.875,82,9.686,6.85845,4286.86279
24.8125,83,5.054,6.86299,5859.12354
24.8125,82,7.26,6.85845,5250.39746
24.8125,83,5.477,6.86753,4626.4751
24.875,82,6.787,6.85391,4051.75269
24.8125,82,6.373,6.85845,8642.90918
24.875,82,6.491,6.91292,5250.39746
24.8125,82,5.071,6.85845,4495.46094
24.75,84,7.099,6.84029,1627.90527
24.8125,83,6.432,6.85845,3903.60376
24.75,83,6.778,6.87207,4286.86279
24.75,83,6.787,6.85845,4671.17822
24.8125,82,4.86,6.85845,4206.70996
24.75,83,6.601,6.90839,3528.59619
24.8125,82,9.246,6.85845,4089.83008
24.8125,84,7.759,6.86299,1529.90747
24.75,82,6.93,6.91292,4089.83008
24.8125,83,6.102,6.86299,3496.70825
24.8125,83,7.252,6.85391,3867.60083
24.75,82,5.654,6.85391,3496.70825
24.75,82,6.601,6.86753,3903.60376
24.75,83,6.567,6.85845,3593.45117
24.75,82,6.99,6.87661,3903.60376
24.75,82,5.544,6.86299,4452.77588
24.8125,82,8.41,6.86753,4671.17822
24.75,82,6.246,6.86299,5517.12061
24.75,83,7.759,6.86753,4538.62451
24.8125,83,4.302,6.85845,4452.77588
24.8125,83,7.953,6.87207,3940.02515
24.8125,83,6.271,6.86299,4327.63574
24.8125,83,5.958,6.89477,5198.92871
24.8125,83,5.781,6.87207,3659.73291
24.8125,83,6.761,6.86753,4808.42969
24.8125,83,5.941,6.87661,4582.30371
24.8125,83,6.102,6.86299,4327.63574
24.8125,83,5.443,6.85391,4582.30371
24.8125,83,6.22,6.87207,4626.4751
24.8125,82,5.992,6.86299,3903.60376
24.75,82,7.953,6.85391,3867.60083
24.8125,83,6.939,6.85391,3867.60083
24.8125,83,7.082,6.91746,2900.48145
24.75,82,5.705,6.86299,3004.0083
24.75,83,6.964,6.86753,2777.00977
24.8125,83,0,6.85845,2209.4458
24.8125,83,5.603,6.86299,2303.2312
24.8125,82,0,6.87207,2777.00977
24.75,82,5.57,6.86299,2209.4458
24.8125,83,7.252,6.85391,2381.69897
24.8125,82,0,6.85845,1789.29675
24.8125,83,6.381,6.86299,2209.4458
24.8125,83,6.609,6.85845,2209.4458
24.8125,83,6.711,6.86753,2120.18286
24.8125,83,4.707,6.86753,1938.53235
24.8125,83,6.592,6.922,2265.15112
24.8125,83,2.256,6.86753,2120.18286
24.75,83,6.06,6.87207,2322.55078
24.8125,83,10.801,6.85845,2463.39478
24.8125,82,6.102,6.87661,2825.63086
24.8125,83,7.742,6.87207,2120.18286
24.8125,83,6.009,6.87207,2051.86914
24.8125,83,6.406,6.87661,2155.36426
24.8125,83,7.556,6.87661,1747.22522
24.8125,82,6.635,6.87661,1719.83362
24.8125,82,4.783,6.87661,1577.99902
24.75,82,7.767,6.87207,1719.83362
24.8125,84,7.437,6.87207,2173.20898
24.8125,83,5.933,6.87661,2753.08545
24.8125,83,6.22,6.86753,2422.13086
24.75,83,6.592,6.87661,2977.71167
24.8125,83,6.913,6.87661,2925.95142
24.8125,83,7.302,6.87661,2401.81665
24.8125,83,7.159,6.86299,3659.73291
24.8125,83,4.082,6.85845,2659.79565
24.75,83,6.195,6.87207,3433.94336
24.8125,83,5.578,6.86299,3659.73291
24.8125,83,5.003,6.88115,5048.15771
24.8125,83,10.531,6.86753,4368.87793
24.75,83,4.91,6.88569,4762.13965
24.75,83,6.837,6.86753,6163.90283
24.75,83,3.296,6.87661,5572.40137
24.75,83,6.237,6.86753,5408.49463
24.75,83,6.55,6.87207,4128.35596
24.8125,83,6.212,6.87207,5250.39746
24.8125,83,4.395,6.86753,4538.62451
24.8125,83,5.891,6.86753,4089.83008
24.75,84,6.964,6.86753,1986.16162
24.8125,83,6.009,6.86753,5355.1709
24.8125,83,6.178,6.87207,4452.77588
24.8125,83,9.745,6.86753,3976.84033
24.8125,90,7.539,6.87207,6039.73291
24.8125,90,5.375,6.87207,4999.07178
24.8125,90,6.22,6.86753,6163.90283
24.8125,90,6.702,6.87661,7200.51611
24.8125,90,6.271,6.87661,5572.40137
24.8125,90,2.138,6.86299,7276.87061
24.75,87,6.601,6.88569,6421.58545
24.8125,88,4.471,6.86753,6555.31006
24.75,87,7.099,6.87661,6833.04736
24.75,88,6.761,6.87207,4582.30371
24.75,90,6.22,6.87661,3560.8457
24.75,88,6.635,6.86753,5355.1709
24.75,83,8.342,6.87207,4051.75269
24.75,83,6.373,6.88115,4626.4751
24.75,85,6.237,6.86753,1565.81189
24.75,83,6.28,6.86753,4089.83008
24.8125,84,9.922,6.88569,1518.15613
24.75,83,5.772,6.90385,4051.75269
24.75,83,9.077,6.87207,5097.82568
24.75,83,10.075,6.87207,3976.84033
24.75,83,6.491,6.86753,4950.57666
24.75,83,5.654,6.86753,3940.02515
24.8125,83,4.158,6.90839,3940.02515
24.75,83,6.609,6.85845,3867.60083
24.75,82,6.102,6.87207,3560.8457
24.75,83,5.941,6.86753,3867.60083
24.75,82,6.88,6.85845,4089.83008
24.75,82,7.015,6.85845,4452.77588
24.75,82,6.406,6.85845,3528.59619
24.75,82,5.992,6.86299,3727.4895
24.75,83,6.432,6.91292,4327.63574
24.75,84,6.102,6.87661,1333.91724
24.8125,83,6.643,6.85845,4368.87793
24.8125,82,8.156,6.85845,3903.60376
24.8125,83,4.598,6.84937,4902.63281
24.8125,83,4.471,6.85845,5250.39746
24.8125,83,4.454,6.85845,4286.86279
24.8125,83,6.28,6.85391,4999.07178
24.75,83,9.796,6.85391,4327.63574
24.75,83,3.693,6.85391,6039.73291
24.75,84,4.936,6.85391,6101.43604
24.75,84,5.916,6.84029,5198.92871
24.75,84,6.457,6.85845,5572.40137
24.75,83,9.153,6.85845,6039.73291
24.75,84,6.102,6.84937,5148.06787
24.75,84,6.702,6.85391,3030.58472
24.75,84,5.417,6.85845,3903.60376
24.75,84,4.969,6.84937,4626.4751
24.75,84,4.657,6.85845,5148.06787
24.75,84,3.473,6.90839,6355.94922
24.75,84,6.837,6.84937,7354.17432
24.8125,84,6.491,6.84937,6039.73291
24.75,83,0.405,6.85845,5859.12354
24.75,85,5.806,6.83121,1494.97803
24.75,83,6.618,6.95378,4716.40381
24.75,83,6.33,6.85391,4538.62451
24.75,84,6.364,6.85391,3626.40356
24.75,84,10.632,6.83575,2900.48145
24.75,84,7.074,6.85391,4051.75269
24.75,84,6.592,6.85391,3626.40356
24.8125,84,7.285,6.85391,4716.40381
24.75,84,6.516,6.84937,6039.73291
24.75,84,10.996,6.84937,5462.48145
24.75,84,3.938,6.84029,5097.82568
24.75,84,7.911,6.84029,4582.30371
24.75,84,4.86,6.89477,4582.30371
24.75,84,5.443,6.85845,4999.07178
24.8125,84,4.564,6.83575,4582.30371
24.75,84,7.429,6.84937,3940.02515
24.8125,84,5.967,6.83575,4495.46094
24.75,84,8.088,6.84029,4089.83008
24.75,84,6.829,6.83575,2777.00977
24.75,84,5.485,6.84029,4582.30371
24.8125,84,4.936,6.85391,4495.46094
24.8125,83,7.125,6.83121,3761.94019
24.75,83,5.384,6.84483,3867.60083
24.75,84,10.235,6.84937,4051.75269
24.8125,83,5.231,6.83121,3403.07959
24.75,83,5.772,6.83575,3465.15527
24.75,83,1.141,6.84029,4626.4751
24.75,83,11.359,6.83575,3796.76123
24.75,83,5.493,6.83121,3560.8457
24.8125,83,7.488,6.83121,4950.57666
24.75,83,5.95,6.84937,2900.48145
24.8125,83,7.877,6.85845,2900.48145
24.8125,83,6.55,6.84937,2682.7605
24.75,84,5.434,6.84029,2753.08545
24.75,84,7.869,6.86299,2900.48145
24.75,84,7.539,6.80852,3693.41699
24.75,83,4.969,6.84937,3867.60083
24.8125,83,6.601,6.84937,3057.43359
24.75,83,6.491,6.88115,2900.48145
24.75,83,4.631,6.84483,3727.4895
24.75,85,6.102,6.84937,1354.1554
24.75,83,3.372,6.86753,2777.00977
24.75,84,7.48,6.84937,3167.75635
24.75,84,6.356,6.83121,2505.49463
24.75,84,6.558,6.84029,2977.71167
24.75,84,6.305,6.89477,3433.94336
24.75,84,4.395,6.84029,4128.35596
24.8125,83,7.311,6.85391,3867.60083
24.75,85,6.651,6.84937,1529.90747
24.75,84,6.499,6.83575,4538.62451
24.8125,85,7.159,6.82667,1284.86707
24.75,84,7.066,6.84937,3693.41699
24.6875,83,5.84,6.84937,4495.46094
24.75,84,5.84,6.85391,4167.31885
24.75,84,6.449,6.85391,3903.60376
24.75,84,6.491,6.89477,3084.57837
24.8125,84,0,6.85391,3867.60083
24.75,84,3.904,6.85391,5302.46191
24.75,84,5.578,6.84937,4128.35596
24.75,84,6.744,6.84937,4286.86279
24.75,84,7.04,6.89477,4014.08667
24.75,84,7.733,6.85845,3342.33765
24.75,84,5.012,6.84029,3867.60083
24.6875,84,6.55,6.84937,3433.94336
24.75,84,5.062,6.86753,6355.94922
24.75,84,2.831,6.85845,5800.39258
24.75,84,3.609,6.85845,3940.02515
24.6875,84,6.668,6.84029,4495.46094
24.75,84,6.635,6.84937,5408.49463
24.75,84,8.291,6.85391,4716.40381
